,Major Account,Minor Account,Name,OrgID,amount
9726,800,125,AUDIT FEES,X.120.CPEUSI,0
9727,800,130,LEGAL FEES,X.120.CPEUSI,0
9728,800,133,ACQUISITION COSTS,X.120.CPEUSI,0
9729,800,134,UNSUCCESSFUL ACQUISITION COSTS,X.120.CPEUSI,0
9730,800,138,SOFTWARE LICENSES,X.120.CPEUSI,0
9731,800,140,COMPUTER SUPPORT SERVICES,X.120.CPEUSI,0
9732,800,150,MESSENGER & COURIER SERVICES,X.120.CPEUSI,0
9733,800,155,LAND SERVICES,X.120.CPEUSI,0
9734,800,160,TELEPHONE & FAX,X.120.CPEUSI,0
9735,800,165,"ADVERTISING & PROMOTIONS, GENERAL",X.120.CPEUSI,0
9736,800,166,"ADVERTISING & PROMOTIONS, FIELD",X.120.CPEUSI,0
9737,800,185,STOCK EXCHANGE FEES,X.120.CPEUSI,0
9738,800,190,SHAREHOLDERS' MEETING,X.120.CPEUSI,0
9739,800,191,SUSTAINABILITY,X.120.CPEUSI,0
9740,800,195,SHAREHOLDER & TRUST SERVICES,X.120.CPEUSI,0
9741,800,196,OIL/GAS MARKETING,X.120.CPEUSI,0
9742,800,197,"INVESTOR RELATIONS, COMMUNICATIONS",X.120.CPEUSI,0
9743,800,200,BUSINESS TAXES & LICENCES,X.120.CPEUSI,0
9744,800,205,DONATIONS - REGISTERED,X.120.CPEUSI,0
9745,800,206,DONATIONS - UNREGISTERED / SPONSORSHIPS,X.120.CPEUSI,0
9746,800,210,BANK CHARGES,X.120.CPEUSI,0
9747,800,215,MISCELLANEOUS,X.120.CPEUSI,0
9748,800,216,ERGONOMIC SUPPLIES,X.120.CPEUSI,0
9749,800,225,AGENT & FILING FEES,X.120.CPEUSI,0
9750,800,235,INTEREST,X.120.CPEUSI,0
9751,800,238,INTEREST & PENALTIES - NON-DEDUCTIBLE,X.120.CPEUSI,0
9752,800,240,STORAGE,X.120.CPEUSI,0
9753,800,241,MOVING,X.120.CPEUSI,0
9754,800,242,SCANNING PROJECT,X.120.CPEUSI,0
9755,800,245,BAD DEBTS EXPENSE,X.120.CPEUSI,0
9756,800,251,EXTERNAL RESERVE ENGINEERS,X.120.CPEUSI,0
9757,800,255,TRAVEL,X.120.CPEUSI,0
9758,800,260,COMPUTER SUPPLIES & REPAIRS,X.120.CPEUSI,0
9759,800,280,SAFETY EQUIPMENT,X.120.CPEUSI,0
9760,800,285,REGULATORY & GOVERNMENT AFFAIRS,X.120.CPEUSI,0
9761,800,300,SALARIES & WAGES,X.120.CPEUSI,0
9762,800,321,BONUS,X.120.CPEUSI,0
9763,800,322,EMPLOYEE SAVINGS PLAN,X.120.CPEUSI,0
9764,800,324,PARKING ALLOWANCE,X.120.CPEUSI,0
9765,800,325,US 401K,X.120.CPEUSI,0
9766,800,330,HEALTH & WELLNESS,X.120.CPEUSI,0
9767,800,331,HEALTH INSURANCE EXPENSE,X.120.CPEUSI,0
9768,800,332,DENTAL INSURANCE EXPENSE,X.120.CPEUSI,0
9769,800,333,LIFE INSURANCE EXPENSE TB,X.120.CPEUSI,0
9770,800,334,OPTIONAL EMPLOYEE LIFE INSURANCE PREMIUM,X.120.CPEUSI,0
9771,800,335,ACCIDENTAL DEATH & DISMEMBERMENT (AD&D),X.120.CPEUSI,0
9772,800,336,SHORT-TERM DISABILITY EXPENSE,X.120.CPEUSI,0
9773,800,337,LONG-TERM DISABILITY EXPENSE,X.120.CPEUSI,0
9774,800,338,HEALTH CARE SPENDING,X.120.CPEUSI,0
9775,800,339,CRITICAL ILLNESS INSURANCE,X.120.CPEUSI,0
9776,800,340,VISION INSURANCE EXPENSE,X.120.CPEUSI,0
9777,800,343,PAYROLL FEES,X.120.CPEUSI,0
9778,800,346,CANADA PENSION PLAN (CPP),X.120.CPEUSI,0
9779,800,347,EMPLOYMENT INSURANCE - FULL,X.120.CPEUSI,0
9780,800,349,WORKERS COMPENSATION EXPENSE,X.120.CPEUSI,0
9781,800,351,US - FEDERAL UNEMPLOYMENT INSURANCE,X.120.CPEUSI,0
9782,800,352,US - MEDICARE,X.120.CPEUSI,0
9783,800,353,US - SOCIAL SECURITY,X.120.CPEUSI,0
9784,800,354,US - STATE UNEMPLOYMENT INSURANCE,X.120.CPEUSI,0
9785,800,355,US - CO OPT TAX,X.120.CPEUSI,0
9786,800,356,US - CO OPT TAX - EMPLOYER,X.120.CPEUSI,0
9787,800,380,FOOD COSTS (BISTRO),X.120.CPEUSI,0
9788,800,381,RENTALS & LINEN,X.120.CPEUSI,0
9789,800,382,NON-ALCOHOLIC BEVERAGES,X.120.CPEUSI,0
9790,800,383,SECURITY,X.120.CPEUSI,0
9791,800,384,CLEANING,X.120.CPEUSI,0
9792,800,385,TAXI CHITS,X.120.CPEUSI,0
9793,800,386,BUILDING SERVICES,X.120.CPEUSI,0
9794,800,387,OFFICE SERVICES - NET ZERO,X.120.CPEUSI,0
9795,800,410,INTERCO G&A ALLOCATION,X.120.CPEUSI,0
9796,800,802,CPEUS - CPRP MGMT FEE - $USD,X.120.CPEUSI,0
9797,800,895,IT EQUIP & INFRASTRUCT - IFRS 16 CONTRA,X.120.CPEUSI,0
9798,800,896,OFFICE LEASE - IFRS 16 CONTRA,X.120.CPEUSI,0
9799,800,950,PROVINCIAL / STATE SALES TAX,X.120.CPEUSI,0
9800,800,951,PROVINCIAL SALES TAX (SK),X.120.CPEUSI,0
9801,800,952,PROVINCIAL SALES TAX (MB),X.120.CPEUSI,0
9802,800,955,SALES & USE TAX - DENVER COUNTY,X.120.CPEUSI,0
9803,800,956,SALES & USE TAX - NORTH DAKOTA,X.120.CPEUSI,0
9804,800,979,OVERHEAD RECOVERY - MARKETING,X.120.CPEUSI,0
9805,800,980,GST (NON-RECLAIMABLE),X.120.CPEUSI,0
9806,800,984,ACCRUAL - TAX,X.120.CPEUSI,0
9807,800,985,ACCRUAL - DONATIONS,X.120.CPEUSI,0
9808,800,989,ACCRUAL - BILL 198 FEES,X.120.CPEUSI,0
9809,800,992,ACCRUAL - AUDIT FEES,X.120.CPEUSI,0
9810,800,993,ACCRUAL - LEGAL FEES,X.120.CPEUSI,0
9811,800,994,ACCRUAL - BONUS,X.120.CPEUSI,0
9812,800,996,OVERHEAD RECOVERY - CAPITAL,X.120.CPEUSI,0
9813,800,997,OVERHEAD RECOVERY - OPERATING,X.120.CPEUSI,0
9814,800,998,CAPITALIZED G&A,X.120.CPEUSI,0
9815,800,999,OVERHEAD RECOVERY- ENG & DESIGN,X.120.CPEUSI,0
9816,803,3,REALIZED FX - US BANK DEBT - SETTLEMENT,X.120.CPEUSI,0
9817,803,4,REALIZED FX - US NOTES - SETTLEMENT,X.120.CPEUSI,0
9818,803,5,FOREIGN EXCHANGE GAIN/LOSS - REALIZED,X.120.CPEUSI,0
9819,803,6,DERIVATIVE GAIN/LOSS US BANK DEBT - PRIN,X.120.CPEUSI,0
9820,803,7,DERIVATIVE GAIN/LOSS CCS - PRINCIPAL,X.120.CPEUSI,0
9821,803,8,DERIVATIVE GAIN/LOSS US DEBT - INTEREST,X.120.CPEUSI,0
9822,803,10,FX GAIN/LOSS - UNREALIZED - OCI,X.120.CPEUSI,0
9823,803,15,FX GAIN/LOSS - UNREALIZED - NET INCOME,X.120.CPEUSI,0
9824,805,5,STOCK-BASED COMPENSATION,X.120.CPEUSI,0
9825,805,10,STOCK BASED COMP: CASH DIST - PAYROLL,X.120.CPEUSI,0
9826,805,21,STOCK-BASED COMPENSATION - PSU,X.120.CPEUSI,0
9827,805,22,STOCK-BASED COMPENSATION - CASH DSU,X.120.CPEUSI,0
9828,805,26,STOCK  BASED COMPENSATION - US,X.120.CPEUSI,0
9829,805,35,STOCK BASED COMP - STOCK OPTIONS,X.120.CPEUSI,0
9830,810,5,INTEREST EXPENSE,X.120.CPEUSI,0
9831,810,10,REALIZED HEDGING INCOME - INTEREST,X.120.CPEUSI,0
9832,810,11,DERIVATIVE GAIN/LOSS US DEBT - INTEREST,X.120.CPEUSI,0
9833,811,5,INTEREST EXPENSE - USD-LIBOR ONLY,X.120.CPEUSI,0
9834,813,15,NOTES PAYABLE - SERIES C - INT EXP,X.120.CPEUSI,0
9835,813,35,NOTES PAYABLE - SERIES G - INT EXP,X.120.CPEUSI,0
9836,813,40,NOTES PAYABLE - SERIES H - INT EXP,X.120.CPEUSI,0
9837,813,45,NOTES PAYABLE SERIES I - INT EXP,X.120.CPEUSI,0
9838,813,50,NOTES PAYABLE SERIES J - INT EXP,X.120.CPEUSI,0
9839,813,55,NOTES PAYABLE SERIES K - INT EXP,X.120.CPEUSI,0
9840,813,60,NOTES PAYABLE SERIES L - INT EXP,X.120.CPEUSI,0
9841,813,70,NOTES PAYABLE - SERIES N - INT EXP,X.120.CPEUSI,0
9842,813,75,NOTES PAYABLE - SERIES O - INT EXP,X.120.CPEUSI,0
9843,813,80,NOTES PAYABLE - SERIES P - INT EXP,X.120.CPEUSI,0
9844,813,85,NOTES PAYABLE - SERIES Q - INT EXP,X.120.CPEUSI,0
9845,813,90,NOTES PAYABLE - SERIES R - INT EXP,X.120.CPEUSI,0
9846,813,95,NOTES PAYABLE - SERIES S - INT EXPENSE,X.120.CPEUSI,0
9847,813,100,NOTES PAYABLE - SERIES T - INT EXPENSE,X.120.CPEUSI,0
9848,813,105,NOTES PAYABLE - SERIES U - INT EXPENSE,X.120.CPEUSI,0
9849,813,110,NOTES PAYABLE - SERIES V - INT EXPENSE,X.120.CPEUSI,0
9850,813,115,NOTES PAYABLE - SERIES W - INT EXPENSE,X.120.CPEUSI,0
9851,813,120,NOTES PAYABLE - SERIES X - INT EXPENSE,X.120.CPEUSI,0
9852,815,15,DEPLETION EXPENSE - O&G PROPERTIES,X.120.CPEUSI,0
9853,815,20,IMPAIRMENT EXPENSE,X.120.CPEUSI,0
9854,820,15,DEPRECIATION EXP - OTHER FIXED ASSETS,X.120.CPEUSI,0
9855,820,20,DEPRECIATION EX - IFRS 16 ROU OFF LEASE,X.120.CPEUSI,0
9856,820,21,DEPR EXP - IFRS 16 ROU EAP OFFICE LEASE,X.120.CPEUSI,0
9857,820,25,DEPREC EXP - IFRS 16 ROU IT EQUIP & INFR,X.120.CPEUSI,0
9858,820,30,DEPRECIATION EXP - IFRS 16 ROU EQUIPMENT,X.120.CPEUSI,0
9859,820,35,DEPRECIATION EXP - IFRS 16 ROU VEHICLES,X.120.CPEUSI,0
9860,820,60,AMORTIZATION EXPENSE - UNDEV LAND,X.120.CPEUSI,0
9861,825,15,ACCRETION EXPENSE - ARO,X.120.CPEUSI,0
9862,825,20,ACCRETION EXP - IFRS 16 LEASE LIABILITY,X.120.CPEUSI,0
9863,835,70,CPEC - CPHI GRID NOTE,X.120.CPEUSI,0
9864,835,75,LUXCO - CPEUS USD NOTE,X.120.CPEUSI,0
9865,835,80,CPEC-CPUSH-REVOLVING LINE OF CREDIT,X.120.CPEUSI,0
9866,835,85,CPUSH-CPEUS-REVOLVING LINE OF CREDIT,X.120.CPEUSI,0
9867,850,5,CURRENT INCOME TAX EXPENSE,X.120.CPEUSI,0
9868,850,16,SASK RESOURCE SURCHARGE,X.120.CPEUSI,0
9869,850,20,PRIOR YEARS - INCOME TAX & LCT,X.120.CPEUSI,0
9870,855,5,FUTURE INCOME TAX EXPENSE,X.120.CPEUSI,0
9871,900,5,GATH & PROCESS FEE - OIL TREATING,X.120.CPEUSI,0
9872,900,10,GATH & PROCESS FEE - GAS PROCESS,X.120.CPEUSI,0
9873,900,11,POP CONTRACT PROCESSING - GAS,X.120.CPEUSI,0
9874,900,12,POP CONTRACT PROCESSING - NGL,X.120.CPEUSI,0
9875,900,15,GATH & PROCESS FEE - GAS GATHERING,X.120.CPEUSI,0
9876,900,17,METER FEES,X.120.CPEUSI,0
9877,900,20,GATH & PROCESS FEE - SALT WATER DISP,X.120.CPEUSI,0
9878,900,23,TRANSFER POINT FEES - NGL PROCESSING,X.120.CPEUSI,0
9879,900,24,TRANSFER POINT FEES - GAS PROCESSING,X.120.CPEUSI,0
9880,900,25,COMPRESSION FEES,X.120.CPEUSI,0
9881,900,30,AER ADMIN FEES,X.120.CPEUSI,0
9882,900,31,SKME FEES,X.120.CPEUSI,0
9883,900,32,MANITOBA PETROLEUM BRANCH FEES,X.120.CPEUSI,0
9884,900,34,"AUTOMOTIVE LEASE, LICENSE & INSURANCE",X.120.CPEUSI,0
9885,900,35,AUTOMOTIVE FUEL,X.120.CPEUSI,0
9886,900,40,AUTOMOTIVE R & M,X.120.CPEUSI,0
9887,900,50,SALT WATER DISPOSAL,X.120.CPEUSI,0
9888,900,55,CAMP & SUBSISTENCE,X.120.CPEUSI,0
9889,900,60,CATHODIC PROTECTION,X.120.CPEUSI,0
9890,900,65,ENVIRONMENTAL - SPILL & SITE CLEANUPS,X.120.CPEUSI,0
9891,900,80,CHART READING,X.120.CPEUSI,0
9892,900,85,TRAINING,X.120.CPEUSI,0
9893,900,95,CHEMICALS - INHIBITORS,X.120.CPEUSI,0
9894,900,100,CHEMICALS - PROCESSING,X.120.CPEUSI,0
9895,900,105,COMPANY LABOUR,X.120.CPEUSI,0
9896,900,110,COMPAN LABR-PAYROL DIVS CANADA (FR ONLY),X.120.CPEUSI,0
9897,900,111,COMPAN LABR-PAYROL DIVS CPEUS (FR ONLY),X.120.CPEUSI,0
9898,900,120,CONSULTANTS SERVICES,X.120.CPEUSI,0
9899,900,130,CONTRACT LABOUR,X.120.CPEUSI,0
9900,900,135,CONTRACT FIELD OPERATOR,X.120.CPEUSI,0
9901,900,136,CONTRACT FIELD OPERATOR - OVERTIME,X.120.CPEUSI,0
9902,900,140,COMPANY OPERATOR,X.120.CPEUSI,0
9903,900,155,CROWN LEASE RENTALS - MINERAL,X.120.CPEUSI,0
9904,900,160,CROWN LEASE RENTALS - SURFACE,X.120.CPEUSI,0
9905,900,165,FREEHOLD LEASE RENTALS - MINERAL,X.120.CPEUSI,0
9906,900,170,FREEHOLD LEASE RENTALS - SURFACE,X.120.CPEUSI,0
9907,900,245,BAD DEBTS EXPENSE - OPEX,X.120.CPEUSI,0
9908,900,255,3RD PARTY ENGINEERING,X.120.CPEUSI,0
9909,900,270,ENVIRONMENTAL COSTS,X.120.CPEUSI,0
9910,900,275,AUDIT FEES,X.120.CPEUSI,0
9911,900,280,EQUALIZATION,X.120.CPEUSI,0
9912,900,282,CAPACITY USAGE FEES,X.120.CPEUSI,0
9913,900,285,EQUIPMENT RENTALS (NON-WELL SERVICING),X.120.CPEUSI,0
9914,900,290,EQUIPMENT R & M,X.120.CPEUSI,0
9915,900,295,FIELD OFFICE RENT,X.120.CPEUSI,0
9916,900,325,FLUID ANALYSIS & PRESSURE SURVEY,X.120.CPEUSI,0
9917,900,350,GLYCOL,X.120.CPEUSI,0
9918,900,355,HAULING,X.120.CPEUSI,0
9919,900,370,HOT OILING,X.120.CPEUSI,0
9920,900,375,INSPECTION SERVICES,X.120.CPEUSI,0
9921,900,400,INSURANCE,X.120.CPEUSI,0
9922,900,431,"ESTMA - LICENSE, PERMITS & FEES",X.120.CPEUSI,0
9923,900,432,ESTMA - INFRASTRUCTURE IMPROVEMENTS,X.120.CPEUSI,0
9924,900,455,LUBRICANTS,X.120.CPEUSI,0
9925,900,465,METHANOL,X.120.CPEUSI,0
9926,900,470,MINOR EQUIPMENT & SUPPLIES,X.120.CPEUSI,0
9927,900,475,NON-AFE'D WORKOVER EXPENSES,X.120.CPEUSI,0
9928,900,480,MISCELLANEOUS  NON-OP,X.120.CPEUSI,0
9929,900,485,FIELD OFFICE EXPENSE,X.120.CPEUSI,0
9930,900,486,FIELD OFFICE ADVERTISING AND PROMOTION,X.120.CPEUSI,0
9931,900,487,FIELD OFFICE STATIONARY,X.120.CPEUSI,0
9932,900,488,FIELD OFFICE MEALS AND MEETINGS,X.120.CPEUSI,0
9933,900,489,FIELD OFFICE EQUIPMENT LEASES,X.120.CPEUSI,0
9934,900,490,FIELD SOCIAL EVENTS,X.120.CPEUSI,0
9935,900,491,FIELD HEALTH & WELLNESS PROGRAM,X.120.CPEUSI,0
9936,900,499,CONTRACT OPERATOR FEE,X.120.CPEUSI,0
9937,900,500,OPERATORS ADMINISTRATION FEES,X.120.CPEUSI,0
9938,900,501,CONTRACT OPERATOR INVOICE HANDLING FEE,X.120.CPEUSI,0
9939,900,504,OPERATORS OVERHEAD - VARIABLE,X.120.CPEUSI,0
9940,900,505,OPERATORS OVERHEAD - FIXED,X.120.CPEUSI,0
9941,900,506,NON-OP OVERHEAD - FIXED,X.120.CPEUSI,0
9942,900,507,NON-OP OVERHEAD - VARIABLE,X.120.CPEUSI,0
9943,900,510,MARKETING FEES,X.120.CPEUSI,0
9944,900,555,PROCESSING EMULSION,X.120.CPEUSI,0
9945,900,556,PROCESSING NGL,X.120.CPEUSI,0
9946,900,565,FUEL - PROPANE,X.120.CPEUSI,0
9947,900,566,FUEL - NATURAL GAS & DIESEL,X.120.CPEUSI,0
9948,900,570,PROPERTY TAXES,X.120.CPEUSI,0
9949,900,590,REGISTRATION FEES,X.120.CPEUSI,0
9950,900,595,REGULATORY COMPLIANCE,X.120.CPEUSI,0
9951,900,600,CARBON TAX,X.120.CPEUSI,0
9952,900,605,SAFETY SUPPLIES & SERVICES,X.120.CPEUSI,0
9953,900,610,SALE OF JUNK,X.120.CPEUSI,0
9954,900,660,EMULSION TRANSPORTATION,X.120.CPEUSI,0
9955,900,665,TAXES & LICENSE,X.120.CPEUSI,0
9956,900,670,COMMUNICATIONS,X.120.CPEUSI,0
9957,900,680,TRAVEL & SUBSISTENCE,X.120.CPEUSI,0
9958,900,683,TRUCKING - SERVICE WORK,X.120.CPEUSI,0
9959,900,685,TRUCKING  - WATER,X.120.CPEUSI,0
9960,900,690,TRUCKING - EMULSION,X.120.CPEUSI,0
9961,900,692,TRUCKING - CONDENSATE,X.120.CPEUSI,0
9962,900,700,WELL SERVICING - TUBING,X.120.CPEUSI,0
9963,900,710,UTILITIES - CONTRACT,X.120.CPEUSI,0
9964,900,715,UTILITIES - DEMAND,X.120.CPEUSI,0
9965,900,720,WATER INJECTION COSTS,X.120.CPEUSI,0
9966,900,765,DAMAGE CLAIMS,X.120.CPEUSI,0
9967,900,775,ROAD & LEASE MAINTENANCE,X.120.CPEUSI,0
9968,900,777,ROAD USE FEES,X.120.CPEUSI,0
9969,900,780,LINE LOCATING,X.120.CPEUSI,0
9970,900,781,PIPELINE INTEGRITY SPECIAL PROJECTS,X.120.CPEUSI,0
9971,900,782,WELL SERVICING - LABOUR,X.120.CPEUSI,0
9972,900,783,WELL SERVICING - CONTRACTORS & EQUIPMENT,X.120.CPEUSI,0
9973,900,784,WELL SERVICING - DISPOSAL,X.120.CPEUSI,0
9974,900,785,WELL SERVICING - BOTTOM HOLE PUMP,X.120.CPEUSI,0
9975,900,790,WELL SERVICING - FLUSHBY / SWABBING,X.120.CPEUSI,0
9976,900,795,WELL SERVICING - EQUIPMENT RENTALS,X.120.CPEUSI,0
9977,900,800,WELL SERVICING - RIG,X.120.CPEUSI,0
9978,900,805,"WELL SERVICING - RODS, & ACCESSORIES",X.120.CPEUSI,0
9979,900,810,WELL SERVICING - TRUCKING & PUMPING,X.120.CPEUSI,0
9980,900,815,WELL SERVICING - WIRELINE & LOGGING,X.120.CPEUSI,0
9981,900,820,R & M - HOT OILING,X.120.CPEUSI,0
9982,900,825,R & M - PUMPING,X.120.CPEUSI,0
9983,900,829,R&M INSTRUMENTATION,X.120.CPEUSI,0
9984,900,830,R & M - ELECTRICAL,X.120.CPEUSI,0
9985,900,831,R&M MEASUREMENT - VOLUMETRIC SYSTEMS,X.120.CPEUSI,0
9986,900,835,R & M - WELLHEAD EQUIPMENT,X.120.CPEUSI,0
9987,900,836,R&M WELLHEAD COMPRESSION,X.120.CPEUSI,0
9988,900,840,"R & M - PIPES, VALVES, & FITTINGS",X.120.CPEUSI,0
9989,900,845,R & M - PUMPJACKS,X.120.CPEUSI,0
9990,900,850,R & M - TANKS,X.120.CPEUSI,0
9991,900,855,R & M - PIPELINES,X.120.CPEUSI,0
9992,900,860,R & M - FACILITIES,X.120.CPEUSI,0
9993,900,861,R&M FACILITIES COMPRESSION,X.120.CPEUSI,0
9994,900,865,SUPERVISION,X.120.CPEUSI,0
9995,900,870,SOLID WASTE DISPOSAL,X.120.CPEUSI,0
9996,900,895,VEHICLES- IFRS 16 CONTRA,X.120.CPEUSI,0
9997,900,896,FIELD OFFICE RENT- IFRS 16 CONTRA,X.120.CPEUSI,0
9998,900,897,EQUIPMENT- IFRS 16 CONTRA,X.120.CPEUSI,0
9999,900,945,ALBERTA CARBON TAX,X.120.CPEUSI,0
10000,900,946,SASKATCHEWAN CARBON TAX,X.120.CPEUSI,0
10001,900,947,MANITOBA CARBON TAX,X.120.CPEUSI,0
10002,900,950,PROVINCIAL / STATE SALES TAX,X.120.CPEUSI,0
10003,900,951,PROVINCIAL SALES TAX (SK),X.120.CPEUSI,0
10004,900,952,PROVINCIAL SALES TAX (MB),X.120.CPEUSI,0
10005,900,953,PROVINCIAL SALES TAX (BC),X.120.CPEUSI,0
10006,900,955,SALES & USE TAX - DENVER COUNTY,X.120.CPEUSI,0
10007,900,956,SALES & USE TAX - NORTH DAKOTA,X.120.CPEUSI,0
10008,900,957,"SALES & USE TAX - UTAH, DUCHESNE COUNTY",X.120.CPEUSI,0
10009,900,958,"SALES & USE TAX - UTAH, UINTAH COUNTY",X.120.CPEUSI,0
10010,900,975,GST PROCESSING FEES,X.120.CPEUSI,0
10011,900,984,"ACCRUAL - HEALTH, SAFETY, & ENVIRON",X.120.CPEUSI,0
10012,900,985,ACCRUAL - EQUIPMENT RENTALS,X.120.CPEUSI,0
10013,900,986,ACCRUAL - FIELD OFFICE EXPENSE,X.120.CPEUSI,0
10014,900,987,ACCRUAL - ROAD & LEASE MAIN/USE,X.120.CPEUSI,0
10015,900,988,ACCRUAL - VEHICLE EXPENSE,X.120.CPEUSI,0
10016,900,989,ACCRUAL - UTILITIES,X.120.CPEUSI,0
10017,900,990,ENG SOFTWARE & ERP,X.120.CPEUSI,0
10018,900,991,ACCRUAL - CHEMCIALS,X.120.CPEUSI,0
10019,900,992,ACCRUAL - LABOUR/ PERSONNEL,X.120.CPEUSI,0
10020,900,993,ACCRUAL - EQUIP REPAIR & MAIN,X.120.CPEUSI,0
10021,900,994,ACCRUAL - LEASE RENTALS,X.120.CPEUSI,0
10022,900,995,ACCRUAL - WELL SERVICING,X.120.CPEUSI,0
10023,900,996,ACCRUAL - GATH/PROCESS/TRANS,X.120.CPEUSI,0
10024,900,997,ACCRUAL - TRUCKING,X.120.CPEUSI,0
10025,900,998,ACCRUAL - PROPERTY TAXES,X.120.CPEUSI,0
10026,900,999,ACCRUAL - OPERATING EXP OTHER,X.120.CPEUSI,0
10027,915,5,TRANSPORTATION - OIL,X.120.CPEUSI,0
10028,915,10,TRANSPORTATION - GAS,X.120.CPEUSI,0
10029,915,15,TRANSPORTATION - NGL,X.120.CPEUSI,0
10030,915,16,GATH & PROCESS FEE - THROUGHPUT FEES GAS,X.120.CPEUSI,0
10031,915,250,TRUCKING & PIPELINE - NGL,X.120.CPEUSI,0
10032,915,251,ACCRUAL - TRUCKING & PIPELINES - NGL,X.120.CPEUSI,0
10033,915,431,"ESTMA - LICENSE, PERMITS & FEES-NGL",X.120.CPEUSI,0
10034,915,432,ESTMA - INFRASTRUCTURE IMPROVEMENTS,X.120.CPEUSI,0
10035,915,540,PIPELINE TRANSPORTATION CHARGES - GAS,X.120.CPEUSI,0
10036,915,541,ACCRUAL - PIPE TRANSPORT CHARGES - GAS,X.120.CPEUSI,0
10037,915,640,PIPELINE TRANSPORTATION CHARGES - OIL,X.120.CPEUSI,0
10038,915,695,TRUCKING - OIL,X.120.CPEUSI,0
10039,915,696,ACCRUAL - TRUCKING - OIL,X.120.CPEUSI,0
10040,915,697,TERMINALLING FEES - OIL,X.120.CPEUSI,0
10041,915,875,THIRD PARTY TRANS - GAS,X.120.CPEUSI,0
10042,915,905,ACCRUAL - TRANSPORTATION - OIL,X.120.CPEUSI,0
10043,915,910,ACCRUAL - TRANSPORTATION - GAS,X.120.CPEUSI,0
10044,915,915,ACCRUAL - TRANSPORTATION - NGL,X.120.CPEUSI,0
10045,920,5,OTHER OPEX - TRUCKING,X.120.CPEUSI,0
10046,920,20,DO NOT USE -OTHER OPEX - SUPPLIES,X.120.CPEUSI,0
10047,920,24,PROJECT OVERHEAD- ENG & DESIGN FEE,X.120.CPEUSI,0
10048,920,30,OTHER OPEX - TECHNICAL SERVICES,X.120.CPEUSI,0
10049,920,45,BOTTOMHOLE PUMP,X.120.CPEUSI,0
10050,920,50,SALT WATER DISPOSAL FEES,X.120.CPEUSI,0
10051,920,65,ENVIRONMENTAL - SPILL & SITE CLEANUPS,X.120.CPEUSI,0
10052,920,75,SWABBING,X.120.CPEUSI,0
10053,920,95,CHEMICALS - INHIBATORS,X.120.CPEUSI,0
10054,920,100,CHEMICALS - PROCESSING,X.120.CPEUSI,0
10055,920,105,COMPANY LABOUR,X.120.CPEUSI,0
10056,920,120,CONSULTANTS SERVICES,X.120.CPEUSI,0
10057,920,130,CONTRACT LABOUR,X.120.CPEUSI,0
10058,920,255,3RD PARTY ENGINEERING,X.120.CPEUSI,0
10059,920,270,ENVIRONMENTAL COSTS,X.120.CPEUSI,0
10060,920,285,EQUIPMENT RENTALS (NON-WELL SERVICING),X.120.CPEUSI,0
10061,920,325,FLUID ANALYSIS & PRESSURE SURVEY,X.120.CPEUSI,0
10062,920,355,HAULING,X.120.CPEUSI,0
10063,920,375,INSPECTION SERVICES,X.120.CPEUSI,0
10064,920,431,"ESTMA - LICENSE, PERMITS & FEES",X.120.CPEUSI,0
10065,920,432,ESTMA - INFRASTRUCTURE IMPROVEMENTS,X.120.CPEUSI,0
10066,920,470,MINOR EQUIPMENT & SUPPLIES,X.120.CPEUSI,0
10067,920,480,MISCELLANEOUS NON-OP,X.120.CPEUSI,0
10068,920,505,OPERATORS OVERHEAD,X.120.CPEUSI,0
10069,920,565,FUEL - PROPANE,X.120.CPEUSI,0
10070,920,570,FUEL - NATURAL GAS & DIESEL,X.120.CPEUSI,0
10071,920,590,DO NOT USE -REGISTRATION FEES,X.120.CPEUSI,0
10072,920,605,SAFETY SUPPLIES & SERVICES,X.120.CPEUSI,0
10073,920,665,TAXES & LICENSE,X.120.CPEUSI,0
10074,920,680,TRAVEL & SUBSISTENCE,X.120.CPEUSI,0
10075,920,685,TRUCKING  - WATER,X.120.CPEUSI,0
10076,920,700,WELL SERVICING - TUBING,X.120.CPEUSI,0
10077,920,720,WATER INJECTION COSTS,X.120.CPEUSI,0
10078,920,740,WELLSITE & ACCESS ROAD,X.120.CPEUSI,0
10079,920,775,ROAD & LEASE MAINTENANCE,X.120.CPEUSI,0
10080,920,780,LINE LOCATING,X.120.CPEUSI,0
10081,920,781,PIPELINE INTEGRITY SPECIAL PROJECTS,X.120.CPEUSI,0
10082,920,782,WELL SERVICING - LABOR,X.120.CPEUSI,0
10083,920,783,WELL SERVICING - CONTRACTORS & EQUIPMENT,X.120.CPEUSI,0
10084,920,784,WELL SERVICING - DISPOSAL,X.120.CPEUSI,0
10085,920,785,WELL SERVICING - BOTTOM HOLE PUMP,X.120.CPEUSI,0
10086,920,790,WELL SERVICING - FLUSHBY / SWABBING,X.120.CPEUSI,0
10087,920,795,WELL SERVICING - EQUIPMENT RENTALS,X.120.CPEUSI,0
10088,920,800,WELL SERVICING - RIG,X.120.CPEUSI,0
10089,920,805,WELL SERVICING - RODS & ACCESSORIES,X.120.CPEUSI,0
10090,920,810,WELL SERVICING - TRUCKING & PUMPING,X.120.CPEUSI,0
10091,920,815,WELL SERVICING - WIRELINE & LOGGING,X.120.CPEUSI,0
